,IN_INTERNET_ALUNOS,IN_BANDA_LARGA,IN_REFEITORIO,IN_ESPACO_ATIVIDADE,IN_ACESSO_INTERNET_COMPUTADOR,TP_DEPENDENCIA,QT_MAT_FUND,TP_LOCALIZACAO,QT_PROF_PSICOLOGO,QT_PROF_PEDAGOGIA,QT_TRANSP_PUBLICO,QT_DOC_FUND
60828,1.0,1.0,1.0,1.0,1.0,3,188.0,2,0.0,1.0,276.0,15.0
60829,0.0,0.0,0.0,9.0,0.0,3,10.0,2,1.0,1.0,10.0,2.0
60830,1.0,1.0,1.0,1.0,1.0,3,7.0,2,0.0,0.0,1.0,2.0
60831,0.0,1.0,0.0,9.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0
60832,1.0,1.0,0.0,1.0,1.0,3,70.0,2,0.0,1.0,32.0,9.0
60833,1.0,1.0,0.0,1.0,1.0,3,8.0,2,0.0,0.0,0.0,1.0
60834,0.0,0.0,0.0,9.0,0.0,3,10.0,2,1.0,1.0,0.0,1.0
60835,1.0,1.0,0.0,1.0,1.0,3,14.0,2,0.0,0.0,2.0,2.0
60836,1.0,1.0,0.0,0.0,1.0,3,156.0,1,0.0,3.0,132.0,13.0
60837,0.0,1.0,0.0,9.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0
60838,1.0,1.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,3.0,2.0
60839,0.0,0.0,0.0,0.0,0.0,3,271.0,1,0.0,3.0,78.0,20.0
60840,0.0,0.0,0.0,9.0,0.0,3,16.0,2,1.0,1.0,25.0,3.0
60841,0.0,1.0,0.0,1.0,0.0,3,16.0,2,1.0,1.0,72.0,2.0
60842,0.0,,0.0,9.0,0.0,3,3.0,2,1.0,1.0,8.0,1.0
60843,0.0,0.0,0.0,9.0,0.0,3,12.0,2,1.0,1.0,3.0,4.0
60844,0.0,0.0,1.0,0.0,0.0,3,0.0,2,0.0,2.0,0.0,0.0
60845,1.0,0.0,1.0,1.0,1.0,3,318.0,1,1.0,1.0,221.0,24.0
60846,0.0,0.0,0.0,9.0,0.0,3,3.0,2,1.0,1.0,44.0,1.0
60847,,,,,,4,,1,,,,
60848,1.0,1.0,0.0,1.0,1.0,3,7.0,2,0.0,0.0,16.0,1.0
60849,1.0,1.0,0.0,1.0,1.0,3,7.0,2,0.0,0.0,5.0,1.0
60850,1.0,1.0,1.0,1.0,1.0,2,27.0,1,0.0,2.0,59.0,13.0
60851,,,,,,2,,1,,,,
60852,0.0,,0.0,0.0,0.0,3,10.0,2,0.0,0.0,18.0,1.0
60853,0.0,,0.0,0.0,0.0,3,5.0,2,0.0,0.0,0.0,1.0
60854,,,,,,3,,2,,,,
60855,0.0,,0.0,0.0,0.0,3,10.0,2,0.0,0.0,0.0,2.0
60856,,,,,,3,,2,,,,
60857,,,,,,3,,2,,,,
60858,0.0,,0.0,0.0,0.0,3,13.0,2,0.0,0.0,0.0,1.0
60859,,,,,,3,,2,,,,
60860,0.0,,1.0,0.0,0.0,3,703.0,1,1.0,4.0,230.0,36.0
60861,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,4.0,53.0,0.0
60862,,,,,,3,,2,,,,
60863,0.0,0.0,0.0,0.0,0.0,3,10.0,2,1.0,1.0,29.0,1.0
60864,0.0,0.0,1.0,0.0,0.0,3,30.0,2,1.0,1.0,72.0,2.0
60865,0.0,0.0,0.0,0.0,0.0,3,385.0,2,1.0,0.0,431.0,17.0
60866,0.0,0.0,1.0,0.0,0.0,3,27.0,2,1.0,0.0,55.0,2.0
60867,0.0,0.0,0.0,0.0,0.0,3,28.0,1,1.0,0.0,17.0,1.0
60868,0.0,0.0,0.0,0.0,0.0,3,20.0,2,1.0,0.0,30.0,1.0
60869,,,,,,3,,2,,,,
60870,1.0,1.0,1.0,9.0,1.0,2,0.0,1,0.0,1.0,59.0,0.0
60871,0.0,1.0,0.0,1.0,0.0,3,17.0,2,0.0,0.0,34.0,1.0
60872,,,,,,3,,2,,,,
60873,0.0,,0.0,1.0,0.0,3,23.0,2,0.0,0.0,33.0,2.0
60874,0.0,1.0,0.0,1.0,0.0,3,40.0,2,0.0,0.0,70.0,3.0
60875,,,,,,3,,2,,,,
60876,,,,,,3,,2,,,,
60877,1.0,1.0,1.0,1.0,1.0,3,385.0,1,0.0,2.0,189.0,21.0
60878,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,24.0,0.0
60879,0.0,1.0,0.0,1.0,0.0,3,380.0,1,1.0,2.0,42.0,19.0
60880,,,,,,3,,2,,,,
60881,1.0,1.0,0.0,1.0,1.0,3,370.0,1,1.0,1.0,33.0,17.0
60882,1.0,1.0,0.0,0.0,0.0,3,7.0,2,1.0,0.0,0.0,2.0
60883,,,,,,3,,2,,,,
60884,0.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,109.0,0.0
60885,0.0,1.0,1.0,0.0,0.0,2,179.0,1,0.0,6.0,79.0,14.0
60886,0.0,1.0,0.0,1.0,0.0,3,287.0,1,0.0,1.0,160.0,11.0
60887,0.0,1.0,0.0,1.0,0.0,3,18.0,2,0.0,0.0,0.0,2.0
60888,0.0,1.0,0.0,1.0,0.0,3,28.0,2,0.0,0.0,37.0,2.0
60889,0.0,,0.0,1.0,0.0,3,9.0,2,0.0,0.0,5.0,1.0
60890,0.0,0.0,0.0,1.0,0.0,3,15.0,2,0.0,1.0,2.0,2.0
60891,0.0,,0.0,1.0,0.0,3,35.0,2,0.0,0.0,19.0,2.0
60892,0.0,,0.0,1.0,0.0,3,20.0,2,0.0,0.0,21.0,2.0
60893,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,1.0,57.0,0.0
60894,,,,,,2,,2,,,,
60895,0.0,0.0,0.0,0.0,0.0,3,10.0,2,1.0,0.0,56.0,1.0
60896,0.0,,0.0,0.0,0.0,3,11.0,2,1.0,1.0,0.0,1.0
60897,,,,,,3,,2,,,,
60898,,,,,,3,,2,,,,
60899,,,,,,3,,2,,,,
60900,,,,,,3,,2,,,,
60901,0.0,0.0,0.0,0.0,0.0,3,4.0,2,1.0,1.0,3.0,1.0
60902,,,,,,3,,2,,,,
60903,1.0,1.0,0.0,1.0,1.0,3,427.0,1,1.0,2.0,475.0,20.0
60904,0.0,1.0,0.0,0.0,0.0,3,0.0,2,1.0,1.0,29.0,0.0
60905,0.0,,0.0,1.0,0.0,3,0.0,2,1.0,0.0,0.0,0.0
60906,0.0,0.0,0.0,0.0,0.0,3,7.0,2,1.0,1.0,25.0,1.0
60907,,,,,,3,,2,,,,
60908,1.0,1.0,0.0,1.0,1.0,3,213.0,2,1.0,2.0,105.0,16.0
60909,,,,,,3,,2,,,,
60910,0.0,,0.0,0.0,0.0,3,10.0,2,1.0,1.0,12.0,1.0
60911,0.0,,0.0,1.0,0.0,3,9.0,2,1.0,1.0,14.0,1.0
60912,,,,,,3,,2,,,,
60913,0.0,1.0,1.0,1.0,0.0,3,128.0,2,1.0,1.0,71.0,10.0
60914,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,1.0,7.0,0.0
60915,1.0,1.0,0.0,1.0,1.0,2,25.0,1,0.0,0.0,9.0,13.0
60916,1.0,1.0,0.0,1.0,1.0,2,176.0,1,0.0,1.0,4.0,23.0
60917,0.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,1.0,0.0,0.0
60918,1.0,1.0,0.0,1.0,1.0,2,32.0,1,0.0,1.0,4.0,11.0
60919,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,1.0,64.0,0.0
60920,0.0,1.0,0.0,0.0,0.0,2,8.0,2,0.0,0.0,8.0,1.0
60921,,,,,,2,,2,,,,
60922,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,2.0,30.0,0.0
60923,,,,,,2,,2,,,,
60924,1.0,0.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,66.0,0.0
60925,1.0,1.0,0.0,0.0,1.0,4,276.0,1,1.0,0.0,0.0,26.0
60926,0.0,,0.0,0.0,0.0,3,7.0,2,0.0,0.0,14.0,1.0
60927,1.0,0.0,0.0,1.0,1.0,3,333.0,1,0.0,3.0,159.0,24.0
60928,0.0,0.0,0.0,1.0,0.0,3,12.0,2,0.0,0.0,0.0,2.0
60929,,,,,,3,,2,,,,
60930,1.0,1.0,1.0,0.0,9.0,3,13.0,2,0.0,0.0,0.0,1.0
60931,0.0,,0.0,1.0,0.0,3,12.0,2,0.0,0.0,2.0,1.0
60932,0.0,1.0,0.0,1.0,0.0,3,4.0,2,0.0,0.0,0.0,1.0
60933,1.0,1.0,1.0,1.0,1.0,3,357.0,1,1.0,37.0,67.0,25.0
60934,1.0,1.0,0.0,1.0,9.0,3,6.0,2,0.0,0.0,0.0,1.0
60935,1.0,1.0,0.0,0.0,1.0,3,207.0,1,1.0,1.0,10.0,8.0
60936,0.0,,0.0,1.0,0.0,3,17.0,2,0.0,0.0,17.0,2.0
60937,1.0,1.0,0.0,1.0,1.0,3,16.0,2,0.0,0.0,0.0,1.0
60938,,,,,,3,,2,,,,
60939,0.0,1.0,0.0,1.0,0.0,3,215.0,1,1.0,21.0,4.0,8.0
60940,0.0,0.0,0.0,1.0,0.0,3,11.0,2,0.0,0.0,1.0,1.0
60941,0.0,,0.0,1.0,0.0,3,6.0,2,0.0,0.0,0.0,1.0
60942,1.0,1.0,1.0,1.0,1.0,3,480.0,1,0.0,4.0,135.0,27.0
60943,0.0,1.0,0.0,0.0,0.0,3,8.0,2,0.0,1.0,6.0,2.0
60944,1.0,1.0,0.0,1.0,9.0,3,12.0,2,0.0,0.0,2.0,1.0
60945,,,,,,3,,2,,,,
60946,1.0,1.0,0.0,1.0,9.0,3,12.0,2,0.0,0.0,0.0,1.0
60947,1.0,1.0,0.0,1.0,0.0,3,273.0,1,0.0,2.0,146.0,16.0
60948,0.0,0.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,0.0,1.0
60949,,,,,,3,,2,,,,
60950,,,,,,3,,2,,,,
60951,0.0,1.0,0.0,1.0,0.0,3,24.0,2,0.0,1.0,0.0,2.0
60952,,,,,,3,,2,,,,
60953,0.0,1.0,0.0,1.0,0.0,3,16.0,2,0.0,1.0,17.0,2.0
60954,,,,,,3,,2,,,,
60955,,,,,,3,,2,,,,
60956,1.0,1.0,0.0,0.0,1.0,3,322.0,1,0.0,22.0,11.0,12.0
60957,0.0,1.0,0.0,0.0,0.0,4,146.0,1,0.0,0.0,0.0,9.0
60958,0.0,,0.0,1.0,0.0,3,8.0,2,0.0,0.0,0.0,1.0
60959,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,45.0,0.0
60960,0.0,1.0,0.0,0.0,0.0,2,166.0,1,0.0,3.0,91.0,11.0
60961,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,3.0,89.0,0.0
60962,1.0,1.0,0.0,0.0,1.0,3,375.0,1,0.0,2.0,146.0,20.0
60963,1.0,1.0,0.0,1.0,0.0,3,11.0,2,0.0,1.0,9.0,1.0
60964,0.0,1.0,0.0,0.0,0.0,3,83.0,2,0.0,1.0,22.0,5.0
60965,1.0,1.0,1.0,0.0,0.0,3,67.0,2,0.0,1.0,31.0,5.0
60966,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,0.0,81.0,0.0
60967,1.0,1.0,0.0,1.0,1.0,2,35.0,1,0.0,0.0,145.0,10.0
60968,0.0,0.0,0.0,1.0,0.0,3,19.0,2,0.0,0.0,24.0,2.0
60969,0.0,0.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,42.0,1.0
60970,0.0,0.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,13.0,1.0
60971,0.0,0.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,21.0,1.0
60972,1.0,1.0,0.0,0.0,1.0,4,501.0,1,2.0,1.0,0.0,25.0
60973,,,,,,3,,1,,,,
60974,0.0,1.0,1.0,0.0,0.0,3,0.0,2,0.0,0.0,13.0,0.0
60975,0.0,1.0,1.0,1.0,0.0,3,0.0,2,1.0,1.0,15.0,0.0
60976,0.0,0.0,1.0,1.0,0.0,4,0.0,1,0.0,1.0,0.0,0.0
60977,1.0,1.0,1.0,1.0,1.0,1,0.0,1,1.0,5.0,0.0,0.0
60978,0.0,1.0,0.0,0.0,0.0,4,0.0,1,0.0,0.0,0.0,0.0
60979,0.0,,0.0,1.0,0.0,2,133.0,2,0.0,0.0,11.0,14.0
60980,1.0,1.0,1.0,1.0,1.0,2,74.0,1,0.0,1.0,0.0,10.0
60981,0.0,1.0,1.0,1.0,0.0,2,0.0,1,0.0,5.0,105.0,0.0
60982,0.0,1.0,0.0,0.0,0.0,2,480.0,1,0.0,1.0,6.0,32.0
60983,1.0,1.0,0.0,1.0,1.0,2,282.0,1,0.0,2.0,1.0,12.0
60984,1.0,1.0,0.0,1.0,1.0,2,213.0,1,0.0,2.0,43.0,20.0
60985,1.0,1.0,0.0,0.0,0.0,2,103.0,2,0.0,2.0,184.0,15.0
60986,1.0,1.0,0.0,0.0,1.0,2,81.0,2,0.0,0.0,0.0,11.0
60987,0.0,1.0,1.0,1.0,0.0,2,66.0,1,0.0,1.0,4.0,8.0
60988,0.0,1.0,1.0,0.0,0.0,2,454.0,1,0.0,1.0,72.0,24.0
60989,0.0,1.0,0.0,0.0,0.0,2,83.0,1,0.0,3.0,1.0,13.0
60990,1.0,1.0,0.0,1.0,1.0,2,176.0,2,0.0,2.0,74.0,18.0
60991,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,39.0,0.0
60992,1.0,1.0,1.0,0.0,1.0,4,81.0,1,1.0,5.0,0.0,8.0
60993,0.0,1.0,0.0,1.0,0.0,3,223.0,1,0.0,2.0,0.0,9.0
60994,0.0,1.0,0.0,1.0,0.0,3,13.0,2,0.0,1.0,18.0,2.0
60995,,,,,,3,,2,,,,
60996,1.0,1.0,0.0,1.0,1.0,3,248.0,2,0.0,2.0,273.0,14.0
60997,0.0,1.0,0.0,1.0,0.0,3,108.0,2,0.0,1.0,83.0,5.0
60998,0.0,1.0,0.0,1.0,0.0,3,22.0,2,0.0,1.0,0.0,2.0
60999,0.0,1.0,0.0,1.0,0.0,3,137.0,2,0.0,1.0,28.0,6.0
61000,1.0,1.0,0.0,1.0,1.0,3,0.0,2,1.0,1.0,0.0,0.0
61001,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,1.0,175.0,0.0
61002,1.0,0.0,1.0,1.0,1.0,3,626.0,1,0.0,3.0,6.0,30.0
61003,1.0,1.0,0.0,1.0,1.0,2,83.0,1,0.0,3.0,0.0,11.0
61004,0.0,1.0,0.0,1.0,0.0,3,20.0,2,0.0,1.0,0.0,2.0
61005,0.0,1.0,1.0,1.0,0.0,3,19.0,2,0.0,0.0,14.0,2.0
61006,0.0,1.0,1.0,1.0,0.0,4,152.0,1,0.0,3.0,0.0,20.0
61007,1.0,1.0,0.0,1.0,1.0,3,0.0,2,1.0,1.0,7.0,0.0
61008,0.0,,0.0,0.0,0.0,3,0.0,2,0.0,0.0,14.0,0.0
61009,,,,,,3,,2,,,,
61010,0.0,1.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,26.0,0.0
61011,0.0,1.0,1.0,1.0,0.0,3,11.0,2,0.0,0.0,18.0,1.0
61012,0.0,1.0,0.0,1.0,0.0,3,52.0,2,0.0,0.0,56.0,5.0
61013,0.0,1.0,0.0,1.0,0.0,3,31.0,2,0.0,1.0,34.0,2.0
61014,1.0,1.0,0.0,1.0,1.0,3,166.0,1,0.0,1.0,1.0,7.0
61015,0.0,,0.0,1.0,0.0,3,18.0,2,0.0,1.0,35.0,2.0
61016,0.0,1.0,0.0,1.0,0.0,3,18.0,2,0.0,0.0,14.0,2.0
61017,1.0,1.0,0.0,0.0,1.0,3,190.0,1,0.0,2.0,4.0,13.0
61018,1.0,1.0,1.0,1.0,1.0,3,191.0,1,0.0,2.0,0.0,21.0
61019,1.0,1.0,1.0,1.0,1.0,3,134.0,1,0.0,1.0,14.0,7.0
61020,1.0,1.0,1.0,1.0,0.0,3,788.0,1,0.0,2.0,28.0,42.0
61021,1.0,1.0,0.0,1.0,1.0,3,259.0,1,0.0,2.0,18.0,17.0
61022,0.0,1.0,0.0,1.0,0.0,3,122.0,1,0.0,1.0,0.0,6.0
61023,1.0,1.0,0.0,0.0,1.0,4,643.0,1,1.0,6.0,0.0,39.0
61024,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,0.0,32.0,0.0
61025,1.0,1.0,0.0,1.0,1.0,2,205.0,1,0.0,1.0,0.0,27.0
61026,0.0,1.0,0.0,1.0,0.0,3,16.0,2,0.0,1.0,12.0,1.0
61027,0.0,1.0,0.0,1.0,0.0,3,7.0,2,0.0,1.0,0.0,2.0
61028,0.0,,0.0,1.0,0.0,3,15.0,2,0.0,1.0,16.0,2.0
61029,0.0,1.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,6.0,1.0
61030,0.0,1.0,0.0,9.0,0.0,3,193.0,1,0.0,0.0,83.0,17.0
61031,0.0,1.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,5.0,2.0
61032,0.0,1.0,1.0,1.0,0.0,3,0.0,2,1.0,1.0,29.0,0.0
61033,0.0,1.0,0.0,1.0,0.0,3,207.0,1,0.0,0.0,120.0,17.0
61034,0.0,1.0,0.0,1.0,0.0,3,50.0,2,0.0,0.0,5.0,5.0
61035,1.0,1.0,1.0,1.0,1.0,3,0.0,1,1.0,1.0,276.0,0.0
61036,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,4.0,15.0,0.0
61037,,,,,,3,,2,,,,
61038,1.0,1.0,1.0,1.0,1.0,3,172.0,1,1.0,2.0,172.0,20.0
61039,1.0,1.0,1.0,1.0,1.0,3,349.0,1,1.0,3.0,370.0,25.0
61040,0.0,1.0,1.0,1.0,0.0,3,0.0,1,1.0,1.0,24.0,0.0
61041,0.0,1.0,1.0,0.0,0.0,2,0.0,1,0.0,2.0,77.0,0.0
61042,0.0,1.0,1.0,1.0,0.0,3,121.0,2,1.0,1.0,93.0,6.0
61043,0.0,1.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,34.0,2.0
61044,1.0,1.0,1.0,1.0,1.0,3,346.0,1,1.0,3.0,214.0,17.0
61045,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,0.0,6.0,0.0
61046,1.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,92.0,0.0
61047,0.0,1.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,28.0,0.0
61048,1.0,1.0,0.0,0.0,1.0,3,227.0,1,0.0,0.0,81.0,16.0
61049,0.0,1.0,0.0,0.0,0.0,3,53.0,2,0.0,0.0,50.0,5.0
61050,0.0,1.0,0.0,0.0,0.0,3,119.0,2,0.0,0.0,104.0,13.0
61051,0.0,1.0,0.0,1.0,0.0,3,14.0,2,0.0,1.0,0.0,2.0
61052,1.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,1.0,41.0,0.0
61053,1.0,0.0,0.0,0.0,0.0,3,0.0,1,1.0,1.0,29.0,0.0
61054,,,,,,3,,2,,,,
61055,0.0,,0.0,1.0,0.0,3,7.0,2,1.0,3.0,0.0,2.0
61056,,,,,,3,,2,,,,
61057,,,,,,3,,2,,,,
61058,,,,,,3,,2,,,,
61059,,,,,,3,,2,,,,
61060,,,,,,3,,2,,,,
61061,,,,,,3,,2,,,,
61062,,,,,,3,,2,,,,
61063,,,,,,3,,2,,,,
61064,0.0,,0.0,1.0,0.0,3,10.0,2,1.0,3.0,0.0,2.0
61065,,,,,,3,,2,,,,
61066,1.0,0.0,1.0,0.0,0.0,3,364.0,1,1.0,2.0,103.0,27.0
61067,0.0,,0.0,1.0,0.0,3,12.0,2,1.0,3.0,0.0,2.0
61068,,,,,,3,,2,,,,
61069,0.0,,0.0,1.0,0.0,3,15.0,2,1.0,88888.0,0.0,2.0
61070,,,,,,3,,2,,,,
61071,0.0,,0.0,0.0,0.0,2,0.0,1,0.0,1.0,48.0,0.0
61072,0.0,1.0,0.0,0.0,0.0,3,0.0,2,0.0,1.0,14.0,0.0
61073,0.0,1.0,0.0,1.0,0.0,3,18.0,2,0.0,1.0,34.0,1.0
61074,0.0,1.0,0.0,1.0,0.0,3,27.0,2,0.0,1.0,34.0,3.0
61075,1.0,1.0,0.0,0.0,0.0,3,235.0,1,0.0,2.0,106.0,14.0
61076,1.0,1.0,0.0,0.0,0.0,3,39.0,2,0.0,1.0,8.0,4.0
61077,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,10.0,0.0
61078,1.0,1.0,0.0,0.0,0.0,3,165.0,1,0.0,1.0,163.0,15.0
61079,1.0,1.0,0.0,0.0,1.0,2,0.0,1,0.0,0.0,65.0,0.0
61080,1.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,13.0,0.0
61081,0.0,1.0,0.0,9.0,0.0,3,0.0,2,0.0,1.0,54.0,0.0
61082,0.0,1.0,1.0,9.0,0.0,3,0.0,1,0.0,1.0,70.0,0.0
61083,1.0,1.0,0.0,9.0,0.0,3,12.0,2,0.0,0.0,24.0,2.0
61084,1.0,1.0,1.0,0.0,0.0,3,75.0,1,0.0,1.0,49.0,4.0
61085,1.0,1.0,0.0,0.0,0.0,3,17.0,2,0.0,0.0,6.0,2.0
61086,1.0,1.0,0.0,0.0,1.0,4,523.0,1,3.0,6.0,0.0,34.0
61087,0.0,1.0,1.0,0.0,0.0,4,56.0,1,1.0,2.0,0.0,11.0
61088,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,1.0,12.0,0.0
61089,1.0,1.0,1.0,1.0,1.0,4,174.0,1,1.0,3.0,0.0,10.0
61090,1.0,1.0,0.0,9.0,1.0,2,0.0,1,0.0,1.0,12.0,0.0
61091,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,0.0,76.0,0.0
61092,1.0,1.0,0.0,0.0,0.0,2,149.0,1,0.0,2.0,15.0,12.0
61093,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,4.0,7.0,0.0
61094,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,3.0,29.0,0.0
61095,1.0,1.0,1.0,1.0,1.0,2,290.0,1,0.0,1.0,44.0,22.0
61096,0.0,1.0,0.0,1.0,0.0,2,157.0,1,0.0,1.0,0.0,12.0
61097,1.0,1.0,0.0,1.0,1.0,2,313.0,1,0.0,1.0,26.0,19.0
61098,0.0,1.0,0.0,9.0,0.0,3,377.0,1,0.0,1.0,9.0,25.0
61099,0.0,1.0,0.0,0.0,0.0,3,78.0,1,0.0,2.0,9.0,4.0
61100,0.0,0.0,0.0,0.0,0.0,3,15.0,2,0.0,0.0,0.0,1.0
61101,0.0,0.0,0.0,0.0,0.0,3,11.0,2,0.0,0.0,14.0,1.0
61102,0.0,1.0,0.0,1.0,0.0,3,451.0,1,0.0,1.0,60.0,25.0
61103,0.0,1.0,0.0,1.0,0.0,3,137.0,1,0.0,7.0,9.0,14.0
61104,1.0,1.0,1.0,1.0,1.0,3,77.0,1,0.0,0.0,24.0,7.0
61105,0.0,0.0,0.0,0.0,0.0,3,75.0,1,0.0,1.0,10.0,6.0
61106,1.0,1.0,0.0,0.0,1.0,2,135.0,1,0.0,2.0,0.0,14.0
61107,0.0,1.0,1.0,0.0,0.0,3,196.0,1,0.0,1.0,4.0,10.0
61108,1.0,1.0,1.0,0.0,1.0,3,,1,1.0,1.0,,
61109,0.0,1.0,1.0,0.0,0.0,3,255.0,1,1.0,1.0,31.0,12.0
61110,0.0,1.0,1.0,1.0,0.0,3,170.0,1,0.0,1.0,0.0,9.0
61111,1.0,1.0,0.0,1.0,1.0,3,531.0,1,1.0,2.0,16.0,26.0
61112,0.0,0.0,0.0,0.0,0.0,3,14.0,2,0.0,0.0,28.0,1.0
61113,0.0,1.0,0.0,1.0,0.0,3,544.0,1,0.0,3.0,66.0,27.0
61114,0.0,1.0,1.0,0.0,0.0,3,0.0,1,1.0,2.0,6.0,0.0
61115,1.0,1.0,0.0,9.0,1.0,3,156.0,1,0.0,1.0,0.0,12.0
61116,0.0,1.0,0.0,1.0,0.0,3,63.0,1,0.0,0.0,23.0,4.0
61117,0.0,1.0,0.0,0.0,0.0,3,150.0,1,0.0,6.0,17.0,7.0
61118,0.0,1.0,1.0,1.0,0.0,3,396.0,1,1.0,1.0,24.0,23.0
61119,1.0,1.0,1.0,1.0,0.0,3,242.0,1,1.0,4.0,6.0,20.0
61120,0.0,1.0,0.0,0.0,0.0,3,290.0,1,1.0,0.0,0.0,12.0
61121,0.0,1.0,1.0,1.0,0.0,3,200.0,1,1.0,2.0,1.0,9.0
61122,0.0,1.0,1.0,1.0,0.0,3,519.0,1,1.0,2.0,2.0,30.0
61123,0.0,1.0,0.0,1.0,0.0,3,244.0,1,0.0,0.0,18.0,10.0
61124,0.0,1.0,1.0,1.0,0.0,3,142.0,1,1.0,6.0,6.0,6.0
61125,0.0,0.0,1.0,1.0,0.0,3,33.0,2,0.0,6.0,25.0,3.0
61126,0.0,1.0,0.0,1.0,0.0,3,162.0,1,0.0,1.0,0.0,7.0
61127,0.0,1.0,1.0,0.0,0.0,3,234.0,1,1.0,1.0,17.0,11.0
61128,0.0,1.0,0.0,0.0,0.0,4,497.0,1,0.0,1.0,0.0,25.0
61129,0.0,1.0,1.0,0.0,0.0,4,171.0,1,0.0,0.0,0.0,25.0
61130,1.0,1.0,1.0,1.0,1.0,4,195.0,1,0.0,2.0,0.0,16.0
61131,0.0,1.0,0.0,0.0,0.0,4,76.0,1,1.0,0.0,0.0,14.0
61132,1.0,1.0,0.0,0.0,0.0,4,359.0,1,0.0,0.0,0.0,23.0
61133,0.0,1.0,0.0,1.0,0.0,3,280.0,2,0.0,1.0,134.0,15.0
61134,0.0,1.0,1.0,0.0,0.0,3,0.0,1,0.0,2.0,50.0,0.0
61135,1.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,1.0,30.0,0.0
61136,,,,,,3,,2,,,,
61137,,,,,,3,,2,,,,
61138,,,,,,3,,2,,,,
61139,,,,,,3,,2,,,,
61140,,,,,,3,,2,,,,
61141,,,,,,3,,2,,,,
61142,,,,,,3,,2,,,,
61143,,,,,,3,,2,,,,
61144,0.0,1.0,0.0,0.0,0.0,3,25.0,2,0.0,1.0,19.0,2.0
61145,,,,,,3,,2,,,,
61146,,,,,,3,,2,,,,
61147,,,,,,3,,2,,,,
61148,1.0,1.0,0.0,1.0,0.0,3,255.0,1,0.0,3.0,108.0,11.0
61149,0.0,1.0,0.0,0.0,0.0,3,0.0,1,0.0,2.0,20.0,0.0
61150,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,0.0,57.0,0.0
61151,0.0,,0.0,0.0,0.0,3,5.0,2,0.0,1.0,2.0,1.0
61152,0.0,,0.0,0.0,0.0,3,21.0,2,0.0,1.0,10.0,2.0
61153,0.0,,0.0,0.0,0.0,3,7.0,2,0.0,1.0,4.0,1.0
61154,0.0,,0.0,0.0,0.0,3,7.0,2,0.0,1.0,9.0,1.0
61155,0.0,,0.0,0.0,0.0,3,14.0,2,0.0,0.0,19.0,2.0
61156,1.0,1.0,0.0,1.0,1.0,2,28.0,1,0.0,2.0,56.0,9.0
61157,,,,,,3,,2,,,,
61158,,,,,,3,,2,,,,
61159,,,,,,3,,2,,,,
61160,0.0,1.0,0.0,1.0,0.0,3,72.0,2,1.0,1.0,76.0,9.0
61161,0.0,0.0,0.0,1.0,0.0,3,291.0,1,0.0,1.0,122.0,19.0
61162,,,,,,3,,2,,,,
61163,,,,,,3,,2,,,,
61164,,,,,,3,,2,,,,
61165,,,,,,3,,2,,,,
61166,,,,,,3,,2,,,,
